-595.305.620.373.231.351.282.737.284.351.262.720,000000000000000000000000000000
-595.305.508.711.448.602.347.505.151.081.709.568,000000000000000000000000000000
-595.305.397.090.725.132.880.369.801.666.494.464,000000000000000000000000000000
-595.305.285.511.058.138.976.232.032.253.771.776,000000000000000000000000000000
-595.305.173.972.444.890.516.968.933.829.902.336,000000000000000000000000000000
-595.305.062.474.882.140.875.623.533.513.801.728,000000000000000000000000000000
-595.304.951.018.367.455.081.978.101.644.656.640,000000000000000000000000000000
-595.304.839.602.896.996.213.265.306.635.730.944,000000000000000000000000000000
-595.304.728.228.468.624.447.172.598.179.037.184,000000000000000000000000000000
-595.304.616.895.078.945.582.790.413.717.078.016,000000000000000000000000000000
-595.304.505.602.725.819.797.806.202.941.865.984,000000000000000000000000000000
-595.304.394.351.405.779.104.334.108.457.697.280,000000000000000000000000000000
-595.304.283.141.115.798.236.346.041.898.106.880,000000000000000000000000000000
-595.304.171.971.853.884.945.482.042.631.520.256,000000000000000000000000000000
-595.304.060.843.616.202.308.974.779.071.201.280,000000000000000000000000000000
-595.303.949.756.400.462.930.559.111.232.749.568,000000000000000000000000000000
-595.303.838.710.204.600.774.898.783.646.384.128,000000000000000000000000000000
-595.303.727.705.024.705.132.250.169.887.162.368,000000000000000000000000000000
-595.303.616.740.858.488.606.348.129.970.683.904,000000000000000000000000000000
-595.303.505.817.703.294.866.046.049.721.516.032,000000000000000000000000000000
-595.303.394.935.556.541.367.173.609.802.432.512,000000000000000000000000000000
-595.303.284.094.415.202.843.702.721.846.968.320,000000000000000000000000000000
-595.303.173.294.276.696.751.463.066.517.897.216,000000000000000000000000000000
-595.303.062.535.138.809.481.165.798.669.025.280,000000000000000000000000000000
-595.302.951.816.998.220.618.877.650.581.061.632,000000000000000000000000000000
-595.302.841.139.852.790.342.286.071.946.018.816,000000000000000000000000000000
-595.302.730.503.699.567.172.339.269.235.638.272,000000000000000000000000000000
-595.302.619.908.536.263.712.772.102.465.519.616,000000000000000000000000000000
-595.302.509.354.359.928.484.532.778.107.404.288,000000000000000000000000000000
-595.302.398.841.168.421.665.308.745.853.304.832,000000000000000000000000000000
-595.302.288.368.959.160.710.929.686.365.995.008,000000000000000000000000000000
-595.302.177.937.729.415.503.272.690.631.835.648,000000000000000000000000000000
-595.302.067.547.476.824.859.096.323.828.219.904,000000000000000000000000000000
-595.301.957.198.198.806.234.230.266.617.921.536,000000000000000000000000000000
-595.301.846.889.892.850.871.480.494.501.920.768,000000000000000000000000000000
-595.301.736.622.556.597.587.605.572.657.610.752,000000000000000000000000000000
-595.301.626.396.187.611.412.387.771.424.178.176,000000000000000000000000000000
-595.301.516.210.783.383.588.633.066.302.603.264,000000000000000000000000000000
-595.301.406.066.341.774.294.028.906.984.898.560,000000000000000000000000000000
-595.301.295.962.859.979.623.476.089.619.218.432,000000000000000000000000000000
-595.301.185.900.335.785.967.685.769.059.368.960,000000000000000000000000000000
-595.301.075.878.767.201.078.297.984.673.775.616,000000000000000000000000000000
-595.300.965.898.151.421.050.213.532.610.592.768,000000000000000000000000000000
-595.300.855.958.486.084.700.190.978.047.213.568,000000000000000000000000000000
-595.300.746.059.769.273.566.846.655.190.269.952,000000000000000000000000000000
-595.300.636.201.998.552.679.962.834.378.948.608,000000000000000000000000000000
-595.300.526.385.171.487.069.321.785.952.436.224,000000000000000000000000000000
-595.300.416.609.285.936.912.610.959.602.745.344,000000000000000000000000000000
-595.300.306.874.339.762.387.517.805.021.888.512,000000000000000000000000000000
-595.300.197.180.330.380.949.872.002.872.639.488,000000000000000000000000000000
-595.300.087.527.255.947.925.266.182.199.836.672,000000000000000000000000000000
-595.299.977.915.114.102.130.458.908.180.873.216,000000000000000000000000000000
-595.299.868.343.902.851.317.090.220.184.174.592,000000000000000000000000000000
-595.299.758.813.620.129.449.823.862.739.959.808,000000000000000000000000000000
-595.299.649.324.263.280.197.513.221.672.796.160,000000000000000000000000000000
-595.299.539.875.830.532.672.727.220.865.728.512,000000000000000000000000000000
-595.299.430.468.319.747.053.153.310.010.769.408,000000000000000000000000000000
-595.299.321.101.729.078.664.384.118.152.757.248,000000000000000000000000000000
-595.299.211.776.056.092.536.201.915.630.878.720,000000000000000000000000000000
-595.299.102.491.298.722.633.270.446.975.352.832,000000000000000000000000000000
-595.298.993.247.455.345.642.111.225.745.637.376,000000000000000000000000000000
-595.298.884.044.523.600.379.482.817.119.125.504,000000000000000000000000000000
-595.298.774.882.501.199.449.120.081.111.416.832,000000000000000000000000000000
-595.298.665.761.386.814.685.449.710.634.795.008,000000000000000000000000000000
-595.298.556.681.177.937.331.277.681.190.240.256,000000000000000000000000000000
-595.298.447.641.872.870.286.149.211.499.003.904,000000000000000000000000000000
-595.298.338.643.469.768.875.656.930.605.924.352,000000000000000000000000000000
-595.298.229.685.966.567.064.464.583.041.220.608,000000000000000000000000000000
-595.298.120.769.361.272.604.212.208.173.318.144,000000000000000000000000000000
-595.298.011.893.652.114.607.468.729.885.261.824,000000000000000000000000000000
-595.297.903.058.837.543.547.731.956.574.715.904,000000000000000000000000000000
-595.297.794.264.914.903.093.855.274.066.247.680,000000000000000000000000000000
-595.297.685.511.882.938.867.241.670.110.347.264,000000000000000000000000000000
-595.297.576.799.739.732.406.507.478.913.646.592,000000000000000000000000000000
-595.297.468.128.483.365.250.269.034.682.777.600,000000000000000000000000000000
-595.297.359.498.112.287.872.024.145.815.404.544,000000000000000000000000000000
-595.297.250.908.624.434.236.436.556.841.746.432,000000000000000000000000000000
-595.297.142.360.018.328.603.980.370.997.673.984,000000000000000000000000000000
-595.297.033.852.292.200.087.224.512.166.232.064,000000000000000000000000000000
-595.296.925.385.443.982.650.832.724.877.639.680,000000000000000000000000000000
-595.296.816.959.472.274.342.255.407.205.974.016,000000000000000000000000000000
-595.296.708.574.375.451.848.014.072.710.692.864,000000000000000000000000000000
-595.296.600.230.151.670.493.701.350.436.634.624,000000000000000000000000000000
-595.296.491.926.799.306.965.838.753.943.257.088,000000000000000000000000000000
-595.296.383.664.316.811.737.924.091.628.224.512,000000000000000000000000000000
-595.296.275.442.702.487.709.502.582.212.788.224,000000000000000000000000000000
-595.296.167.261.954.563.993.143.149.579.993.088,000000000000000000000000000000
-595.296.059.122.071.859.997.225.076.318.535.680,000000000000000000000000000000
-595.295.951.023.052.531.047.340.991.473.254.400,000000000000000000000000000000
-595.295.842.964.894.880.043.036.113.765.400.576,000000000000000000000000000000
-595.295.734.947.597.652.605.713.430.945.464.320,000000000000000000000000000000
-595.295.626.971.159.225.421.894.456.572.903.424,000000000000000000000000000000
-595.295.519.035.578.344.112.982.178.398.208.000,000000000000000000000000000000
-595.295.411.140.853.237.791.545.520.304.422.912,000000000000000000000000000000
-595.295.303.286.982.356.931.082.290.689.212.416,000000000000000000000000000000
-595.295.195.473.964.373.366.019.182.464.860.160,000000000000000000000000000000
-595.295.087.701.797.811.356.830.298.867.236.864,000000000000000000000000000000
-595.294.979.970.481.416.524.918.627.646.832.640,000000000000000000000000000000
-595.294.872.280.013.639.343.781.977.201.311.744,000000000000000000000000000000
-595.294.764.630.393.151.647.847.040.442.957.824,000000000000000000000000000000
-595.294.657.021.618.625.271.540.510.284.054.528,000000000000000000000000000000
-595.294.549.453.688.289.327.431.310.607.646.720,000000000000000000000000000000
-595.294.441.926.601.553.519.709.082.708.082.688,000000000000000000000000000000
-595.294.334.440.356.425.600.013.865.953.787.904,000000000000000000000000000000
-595.294.226.994.951.946.337.653.827.448.078.336,000000000000000000000000000000
-595.294.119.590.387.008.927.984.544.617.857.024,000000000000000000000000000000
-595.294.012.226.659.621.122.646.056.831.549.440,000000000000000000000000000000
-595.293.904.903.769.487.773.733.184.736.329.728,000000000000000000000000000000
-595.293.797.621.714.616.632.885.967.700.623.360,000000000000000000000000000000
-595.293.690.380.493.827.108.483.688.313.126.912,000000000000000000000000000000
-595.293.583.180.106.676.478.668.577.544.601.600,000000000000000000000000000000
-595.293.476.020.551.246.282.056.969.601.679.360,000000000000000000000000000000
-595.293.368.901.826.577.287.957.031.587.676.160,000000000000000000000000000000
-595.293.261.823.931.341.330.795.456.414.875.648,000000000000000000000000000000
-595.293.154.786.864.800.540.809.295.701.213.184,000000000000000000000000000000
-595.293.047.790.625.700.539.401.537.197.178.880,000000000000000000000000000000
-595.292.940.835.212.786.947.975.168.653.262.848,000000000000000000000000000000
-595.292.833.920.624.879.174.909.472.658.161.664,000000000000000000000000000000
-595.292.727.046.861.165.563.465.205.991.604.224,000000000000000000000000000000
-595.292.620.213.920.539.308.997.946.080.493.568,000000000000000000000000000000
-595.292.513.421.802.041.180.815.860.028.145.664,000000000000000000000000000000
-595.292.406.670.504.343.013.345.640.746.844.160,000000000000000000000000000000
-595.292.299.960.026.706.936.824.339.854.524.416,000000000000000000000000000000
-595.292.193.290.367.804.785.678.650.263.470.080,000000000000000000000000000000
-595.292.086.661.527.562.772.932.277.135.474.688,000000000000000000000000000000
-595.291.980.073.504.062.437.201.554.677.170.176,000000000000000000000000000000
-595.291.873.526.296.713.482.676.124.182.904.832,000000000000000000000000000000
-595.291.767.019.904.925.613.545.626.947.026.944,000000000000000000000000000000
-595.291.660.554.326.927.942.378.986.852.581.376,000000000000000000000000000000
-595.291.554.129.562.868.043.128.793.575.981.056,000000000000000000000000000000
-595.291.447.745.611.122.602.316.560.676.683.776,000000000000000000000000000000
-595.291.341.402.471.322.685.060.813.963.657.216,000000000000000000000000000000
-595.291.235.100.142.509.060.669.720.540.217.344,000000000000000000000000000000
-595.291.128.838.623.574.924.498.857.833.267.200,000000000000000000000000000000
-595.291.022.617.914.151.341.666.751.651.774.464,000000000000000000000000000000
-595.290.916.438.012.836.359.623.800.069.816.320,000000000000000000000000000000
-595.290.810.298.919.777.552.322.592.763.805.696,000000000000000000000000000000
-595.290.704.200.633.425.393.260.938.131.406.848,000000000000000000000000000000
-595.290.598.143.153.189.586.628.477.466.968.064,000000000000000000000000000000
-595.290.492.126.478.922.558.472.621.094.076.416,000000000000000000000000000000
-595.290.386.150.609.296.143.220.061.925.015.552,000000000000000000000000000000
-595.290.280.215.543.720.045.060.441.254.133.760,000000000000000000000000000000
-595.290.174.321.281.751.542.135.990.052.192.256,000000000000000000000000000000
-595.290.068.467.822.726.551.660.054.775.332.864,000000000000000000000000000000
-595.289.962.655.165.759.629.917.097.365.078.016,000000000000000000000000000000
-595.289.856.883.310.481.842.025.643.630.395.392,000000000000000000000000000000
-595.289.751.152.256.450.466.127.924.542.046.208,000000000000000000000000000000
-595.289.645.462.002.484.910.603.222.688.727.040,000000000000000000000000000000
-595.289.539.812.548.511.388.475.243.232.231.424,000000000000000000000000000000
-595.289.434.203.894.087.177.886.217.143.320.576,000000000000000000000000000000
-595.289.328.636.038.031.687.215.427.010.691.072,000000000000000000000000000000
-595.289.223.108.980.418.703.439.167.672.549.376,000000000000000000000000000000
-595.289.117.622.720.584.143.770.785.585.037.312,000000000000000000000000000000
-595.289.012.177.258.011.499.376.216.880.709.632,000000000000000000000000000000
-595.288.906.772.592.184.261.421.397.692.121.088,000000000000000000000000000000
-595.288.801.408.722.807.282.001.148.666.445.824,000000000000000000000000000000
-595.288.696.085.649.732.987.162.880.127.270.912,000000000000000000000000000000
-595.288.590.803.371.633.211.333.284.986.880.000,000000000000000000000000000000
-595.288.485.561.888.803.102.417.542.598.098.944,000000000000000000000000000000
-595.288.380.361.200.947.512.510.473.608.101.888,000000000000000000000000000000
-595.288.275.201.307.254.784.872.834.796.617.728,000000000000000000000000000000
-595.288.170.082.207.651.132.528.331.325.440.000,000000000000000000000000000000
-595.288.065.003.901.915.194.548.078.679.949.312,000000000000000000000000000000
-595.287.959.966.389.604.249.074.307.830.906.880,000000000000000000000000000000
-595.287.854.969.670.201.787.272.954.910.867.456,000000000000000000000000000000
-595.287.750.013.743.707.809.144.019.919.831.040,000000000000000000000000000000
-595.287.645.098.609.827.166.782.323.504.971.776,000000000000000000000000000000
-595.287.540.224.267.969.564.377.506.960.637.952,000000000000000000000000000000
-595.287.435.390.718.430.149.834.749.639.655.424,000000000000000000000000000000
-595.287.330.597.960.618.627.343.692.836.372.480,000000000000000000000000000000
-595.287.225.845.994.682.570.856.926.227.202.048,000000000000000000000000000000
-595.287.121.134.819.810.323.635.206.591.873.024,000000000000000000000000000000
-595.287.016.464.436.592.181.488.892.636.037.120,000000000000000000000000000000
-595.286.911.834.844.659.209.536.510.168.662.016,000000000000000000000000000000
-595.286.807.246.043.642.472.896.584.998.715.392,000000000000000000000000000000
-595.286.702.698.033.468.184.592.822.287.990.784,000000000000000000000000000000
-595.286.598.190.814.210.131.601.516.874.694.656,000000000000000000000000000000
-595.286.493.724.385.720.739.970.079.082.414.080,000000000000000000000000000000
-595.286.389.298.747.778.648.769.624.396.529.664,000000000000000000000000000000
-595.286.284.913.900.826.579.857.921.846.280.192,000000000000000000000000000000
-595.286.180.569.844.274.237.424.612.726.013.952,000000000000000000000000000000
-595.286.076.266.578.416.769.374.876.388.556.800,000000000000000000000000000000
-595.285.972.004.103.032.814.779.828.319.289.344,000000000000000000000000000000
-595.285.867.782.418.196.160.615.763.356.418.048,000000000000000000000000000000
-595.285.763.601.524.349.528.740.450.529.181.696,000000000000000000000000000000
-595.285.659.461.421.197.771.248.710.484.754.432,000000000000000000000000000000
-595.285.555.362.108.667.101.164.248.384.929.792,000000000000000000000000000000
-595.285.451.303.587.126.453.368.538.420.740.096,000000000000000000000000000000
-595.285.347.285.856.428.253.908.990.915.772.416,000000000000000000000000000000
-595.285.243.308.917.236.585.572.259.413.884.928,000000000000000000000000000000
-595.285.139.372.768.961.152.547.985.209.425.920,000000000000000000000000000000
-595.285.035.477.412.266.037.622.821.846.253.568,000000000000000000000000000000
-595.284.931.622.847.077.453.820.474.486.161.408,000000000000000000000000000000
-595.284.827.809.073.616.762.069.827.643.768.832,000000000000000000000000000000
-595.284.724.036.092.400.471.204.945.186.521.088,000000000000000000000000000000
-595.284.620.303.902.985.859.368.058.085.179.392,000000000000000000000000000000
-595.284.516.612.506.332.157.250.999.236.427.776,000000000000000000000000000000
-595.284.412.961.902.439.364.853.768.640.266.240,000000000000000000000000000000
-595.284.309.352.091.381.269.152.661.134.901.248,000000000000000000000000000000
-595.284.205.783.073.305.444.100.266.396.745.728,000000000000000000000000000000
-595.284.102.254.849.318.694.341.006.998.896.640,000000000000000000000000000000
-595.283.998.767.418.830.724.064.524.235.702.272,000000000000000000000000000000
-595.283.895.320.782.505.616.057.471.651.020.800,000000000000000000000000000000
-595.283.791.914.941.007.453.106.502.788.710.400,000000000000000000000000000000
-595.283.688.549.894.410.022.187.912.486.977.536,000000000000000000000000000000
-595.283.585.225.643.303.619.112.059.451.473.920,000000000000000000000000000000
-595.283.481.942.187.983.391.784.123.035.025.408,000000000000000000000000000000
-595.283.378.699.528.449.340.204.103.237.632.000,000000000000000000000000000000
-595.283.275.497.665.882.055.992.717.470.597.120,000000000000000000000000000000
-595.283.172.336.600.207.752.173.670.895.714.304,000000000000000000000000000000
-595.283.069.216.332.238.085.486.206.733.254.656,000000000000000000000000000000
-595.282.966.136.862.489.564.764.388.850.663.424,000000000000000000000000000000
-595.282.863.098.190.888.403.031.922.409.734.144,000000000000000000000000000000
-595.282.760.100.318.688.978.885.819.659.976.704,000000000000000000000000000000
-595.282.657.143.245.817.505.349.785.763.184.640,000000000000000000000000000000
-595.282.554.226.973.380.787.068.243.292.454.912,000000000000000000000000000000
-595.282.451.351.501.673.971.946.371.600.613.376,000000000000000000000000000000
-595.282.348.516.831.213.568.818.234.555.105.280,000000000000000000000000000000
-595.282.245.722.962.811.234.423.075.376.201.728,000000000000000000000000000000
-595.282.142.969.896.835.903.642.368.254.935.040,000000000000000000000000000000
-595.282.040.257.634.320.594.144.240.926.195.712,000000000000000000000000000000
-595.281.937.586.175.339.092.904.988.228.190.208,000000000000000000000000000000
-595.281.834.955.521.145.778.521.622.410.428.416,000000000000000000000000000000
-595.281.732.365.672.257.159.828.207.340.355.584,000000000000000000000000000000
-595.281.629.816.629.263.532.635.101.723.623.424,000000000000000000000000000000
-595.281.527.308.393.050.340.657.843.618.709.504,000000000000000000000000000000
-595.281.424.840.964.060.305.754.202.054.852.608,000000000000000000000000000000
-595.281.322.414.343.400.232.568.599.605.149.696,000000000000000000000000000000
-595.281.220.028.531.586.629.935.100.137.046.016,000000000000000000000000000000
-595.281.117.683.529.504.941.569.241.709.019.136,000000000000000000000000000000
-595.281.015.379.338.188.185.139.152.055.959.552,000000000000000000000000000000
-595.280.913.115.958.152.869.478.895.045.312.512,000000000000000000000000000000
-595.280.810.893.390.358.225.280.303.573.762.048,000000000000000000000000000000
-595.280.708.711.635.689.696.258.915.699.785.728,000000000000000000000000000000
-595.280.606.570.695.032.726.130.269.481.861.120,000000000000000000000000000000
-595.280.504.470.568.977.610.704.723.625.639.936,000000000000000000000000000000
-595.280.402.411.258.926.302.531.880.057.044.992,000000000000000000000000000000
-595.280.300.392.765.469.097.422.097.481.728.000,000000000000000000000000000000
-595.280.198.415.089.860.373.972.388.149.198.848,000000000000000000000000000000
-595.280.096.478.232.542.854.040.521.088.696.320,000000000000000000000000000000
-595.279.994.582.194.992.277.152.393.064.349.696,000000000000000000000000000000
-595.279.892.726.977.946.513.070.952.458.223.616,000000000000000000000000000000
-595.279.790.912.582.512.366.440.621.843.415.040,000000000000000000000000000000
-595.279.689.139.009.722.854.929.528.954.814.464,000000000000000000000000000000
-595.279.587.406.260.610.996.205.801.527.312.384,000000000000000000000000000000
-595.279.485.714.336.209.807.937.567.295.799.296,000000000000000000000000000000
-595.279.384.063.237.626.094.769.248.833.372.160,000000000000000000000000000000
-595.279.282.452.965.745.300.416.384.198.508.544,000000000000000000000000000000
-595.279.180.883.522.190.738.357.459.831.750.656,000000000000000000000000000000
-595.279.079.354.907.552.704.402.834.438.750.208,000000000000000000000000000000
-595.278.977.867.122.938.003.196.930.592.604.160,000000000000000000000000000000
-595.278.876.420.170.338.883.099.708.924.887.040,000000000000000000000000000000
-595.278.775.014.050.198.065.968.938.464.837.632,000000000000000000000000000000
-595.278.673.648.763.622.356.449.041.785.552.896,000000000000000000000000000000
-595.278.572.324.312.161.281.042.210.489.368.576,000000000000000000000000000000
-595.278.471.040.696.995.431.369.161.987.588.096,000000000000000000000000000000
-595.278.369.797.919.157.825.098.024.015.101.952,000000000000000000000000000000
-595.278.268.595.980.419.349.659.872.688.865.280,000000000000000000000000000000
-595.278.167.434.881.517.874.817.656.390.942.720,000000000000000000000000000000
-595.278.066.314.624.076.714.049.861.561.876.480,000000000000000000000000000000
-595.277.965.235.208.907.524.095.731.421.937.664,000000000000000000000000000000
-595.277.864.196.638.076.340.291.521.440.907.264,000000000000000000000000000000
-595.277.763.198.912.616.180.305.359.353.675.776,000000000000000000000000000000
-595.277.662.242.033.412.487.852.783.218.720.768,000000000000000000000000000000
-595.277.561.326.002.752.659.198.933.020.442.624,000000000000000000000000000000
-595.277.460.450.821.226.990.154.167.464.493.056,000000000000000000000000000000
-595.277.359.616.490.680.155.125.857.506.033.664,000000000000000000000000000000
-595.277.258.823.012.587.893.639.899.909.193.728,000000000000000000000000000000
-595.277.158.070.387.983.223.364.422.408.863.744,000000000000000000000000000000
-595.277.057.358.618.858.392.659.385.636.618.240,000000000000000000000000000000
-595.276.956.687.706.320.206.169.212.165.554.176,000000000000000000000000000000
-595.276.856.057.652.139.551.324.978.112.626.688,000000000000000000000000000000
-595.276.755.468.457.570.806.723.695.727.345.664,000000000000000000000000000000
-595.276.654.920.123.942.137.938.672.097.427.456,000000000000000000000000000000
-595.276.554.412.653.319.580.306.162.692.653.056,000000000000000000000000000000
-595.276.453.946.046.957.512.423.179.762.532.352,000000000000000000000000000000
-595.276.353.520.306.553.034.744.504.585.814.016,000000000000000000000000000000
-595.276.253.135.433.729.460.748.623.603.040.256,000000000000000000000000000000
-595.276.152.791.429.962.529.961.433.578.340.352,000000000000000000000000000000
-595.276.052.488.297.170.703.766.600.305.082.368,000000000000000000000000000000
-595.275.952.226.036.608.360.761.136.032.776.192,000000000000000000000000000000
-595.275.852.004.650.046.388.376.116.878.376.960,000000000000000000000000000000
-595.275.751.824.139.403.247.995.208.635.252.736,000000000000000000000000000000
-595.275.651.684.506.154.679.144.308.067.532.800,000000000000000000000000000000
-595.275.551.585.752.366.717.159.670.644.998.144,000000000000000000000000000000
-595.275.451.527.879.146.166.685.718.940.745.728,000000000000000000000000000000
-595.275.351.510.888.632.850.035.003.262.763.008,000000000000000000000000000000
-595.275.251.534.782.597.654.638.599.728.005.120,000000000000000000000000000000
-595.275.151.599.562.663.893.974.994.777.014.272,000000000000000000000000000000
-595.275.051.705.230.750.029.427.854.203.158.528,000000000000000000000000000000
-595.274.951.851.788.922.096.333.433.476.218.880,000000000000000000000000000000
-595.274.852.039.238.360.686.312.450.007.498.752,000000000000000000000000000000
-595.274.752.267.581.353.195.630.043.781.398.528,000000000000000000000000000000
-595.274.652.536.820.039.446.598.765.105.905.664,000000000000000000000000000000
-595.274.552.846.955.821.391.768.215.906.942.976,000000000000000000000000000000
-595.274.453.197.990.543.705.545.767.139.672.064,000000000000000000000000000000
-595.274.353.589.926.346.210.243.969.112.080.384,000000000000000000000000000000
-595.274.254.022.765.368.728.175.372.132.155.392,000000000000000000000000000000
-595.274.154.496.509.234.572.818.462.640.439.296,000000000000000000000000000000
-595.274.055.011.159.862.205.556.906.430.300.160,000000000000000000000000000000
-595.273.955.566.719.391.448.703.253.809.725.440,000000000000000000000000000000
-595.273.856.163.189.962.124.570.055.086.702.592,000000000000000000000000000000
-595.273.756.800.573.345.120.588.386.378.186.752,000000000000000000000000000000
-595.273.657.478.871.754.046.047.092.830.371.840,000000000000000000000000000000
-595.273.558.198.086.959.788.377.250.560.212.992,000000000000000000000000000000
-595.273.458.958.221.323.530.820.294.390.317.056,000000000000000000000000000000
-595.273.359.759.277.058.882.665.069.466.877.952,000000000000000000000000000000
-595.273.260.601.255.641.583.437.472.554.024.960,000000000000000000000000000000
-595.273.161.484.159.727.964.284.117.827.190.784,000000000000000000000000000000
-595.273.062.407.991.531.634.493.850.432.569.344,000000000000000000000000000000
